sim_time,reward
800.0,-22.971124472249148
800.0,-12.834875800525495
800.0,-17.5
800.0,0.0
800.0,-1.969785556802524
805.0,-26.465818564128092
805.0,30.080597137474925
805.0,-15.011968033331135
805.0,-36.06334981922882
805.0,-7.116513102385214
805.0,-9.494006320035437
805.0,-20.988481568795407
805.0,-9.40044864141382
805.0,24.444664373771484
805.0,-10.33241477122065
805.0,-7.5602498037323205
805.0,-16.422548255903187
805.0,-5.465285193827006
805.0,177.4916109527486
805.0,0.0
805.0,-0.9749328489648175
810.0,-27.848934521262056
810.0,-15.783163563860874
810.0,-23.089634371593384
810.0,-51.935080420071024
810.0,-7.699539976054805
810.0,-14.401643058364847
810.0,-12.577552495045575
810.0,-8.978966882780234
810.0,-20.276546110927345
810.0,-17.249697839901238
810.0,-4.788423688127658
810.0,-38.2485122379736
810.0,-10.510705292192277
810.0,0.0
810.0,-6.569164493540302
810.0,-2.1963543932186442
815.0,-22.088669295505788
815.0,-0.49391325232572747
815.0,71.62947077956426
815.0,-40.26162826237501
815.0,-11.651110279723547
815.0,-2.6273915155239145
815.0,-13.127615847017804
815.0,-6.503114318520694
815.0,-13.125
815.0,-26.14881510351231
815.0,-3.5534803492482716
815.0,83.27863049837453
815.0,-20.283043924920516
815.0,0.0
815.0,-17.5965534932701
815.0,-8.835425106645404
820.0,-22.86761726155855
820.0,-9.147937960587113
820.0,-34.47834436719087
820.0,51.11393971446981
820.0,-17.839301589261492
820.0,-4.375
820.0,-13.125232697195528
820.0,-1.266008072439579
820.0,-13.125
820.0,-19.950790665251418
820.0,-19.77954286524259
820.0,-21.818749546143227
820.0,-17.615221811491622
820.0,0.0
820.0,-6.752572055970219
820.0,-2.746833447832614
825.0,-27.691828099768422
825.0,-10.790671834514654
825.0,-18.418667820260993
825.0,-30.417710645878355
825.0,-7.624782673153094
825.0,-4.375
825.0,2.097160766390152
825.0,-2.107694396725856
825.0,-13.125
825.0,-18.42479604723856
825.0,-6.55541034249797
825.0,40.13377422964907
825.0,-31.06259083434528
825.0,0.0
825.0,-14.565957210399208
825.0,-2.191170027595943
830.0,82.65773223862755
830.0,-6.597750738832626
830.0,-29.98604225178682
830.0,23.115937830941064
830.0,32.43562986850739
830.0,-4.375
830.0,-19.660646440737402
830.0,-7.8656781636259225
830.0,89.39892908690385
830.0,-27.033625901356015
830.0,-12.721511003428295
830.0,-21.4221175439919
830.0,-26.086939793671302
830.0,0.0
830.0,-6.740704410129965
830.0,-6.575154817805629
835.0,-15.963315983654828
835.0,-9.452413106450948
835.0,-32.03354248166275
835.0,-26.763767953111046
835.0,-1.5881509479135296
835.0,-4.375
835.0,34.45899303779006
835.0,-15.543886067274151
835.0,-4.041964423144236
835.0,15.784827402543579
835.0,-11.620751438196741
835.0,-6.391624821088005
835.0,-17.081092693645026
835.0,0.0
835.0,-10.983640239951221
835.0,-3.697886559949257
840.0,-6.600200962248696
840.0,-6.327357777254656
840.0,-20.194692741700038
840.0,-41.621395475638614
840.0,-3.290199090530642
840.0,-4.375
840.0,-11.793072866182774
840.0,-19.41589794558505
840.0,0.0
840.0,-22.47610440352667
840.0,-22.31431940016082
840.0,-7.417183329048566
840.0,-21.705006457811272
840.0,-6.379197054954677
840.0,-10.660460921729191
840.0,-14.082767795993261
845.0,-17.038872854179825
845.0,-7.97112018237822
845.0,19.536293306268092
845.0,-22.511739279577498
845.0,-10.28001553768169
845.0,-4.375
845.0,22.09248844127579
845.0,-11.395064127465648
845.0,0.0
845.0,-24.34702468190497
845.0,-9.306653869464242
845.0,-7.123554558330216
845.0,-23.4632217528509
845.0,-6.3828948313785805
845.0,-22.581145617586444
845.0,-6.54196529801615
850.0,-6.321583907277951
850.0,-17.138481980665404
850.0,-13.50377383724176
850.0,-21.87522643491406
850.0,-3.730617411990326
850.0,-4.375
850.0,-28.359583648407558
850.0,-26.305684737647717
850.0,-7.229714346583933
850.0,-19.86734501870616
850.0,-27.19542449543261
850.0,-5.174101204774342
850.0,-5.1445993744004115
850.0,-4.186411222303288
850.0,-4.210871157704419
850.0,-4.821626865207109
855.0,-5.817416335036977
855.0,-9.62057679864871
855.0,16.25187655822689
855.0,-21.875
855.0,-9.6155376640329
855.0,-4.375
855.0,-21.116658731849746
855.0,-43.3187263264233
855.0,-7.783149516585528
855.0,64.54097713013626
855.0,-14.834289068816691
855.0,-10.5829767872345
855.0,-12.788564964756366
855.0,-15.562556978560973
855.0,-5.988003305802215
855.0,-13.797005365925692
860.0,-16.57513589590658
860.0,-2.625
860.0,-6.171070907404248
860.0,-31.67517201153666
860.0,-2.1800035999855023
860.0,-10.928629279872439
860.0,-12.461713622617618
860.0,-25.53871604084601
860.0,-3.1465069468598816
860.0,-31.791884992472834
860.0,-17.515545205128944
860.0,-15.144216950346559
860.0,-14.771839969847601
860.0,-27.724436281559818
860.0,-11.018291882914488
860.0,-14.804183413231641
865.0,9.873098645880747
865.0,-4.375
865.0,-0.8485201704538934
865.0,-37.248709991956794
865.0,-2.5743053476326168
865.0,-11.76559700469231
865.0,-9.663313124934215
865.0,-18.623363307876662
865.0,-1.8675781035795804
865.0,-12.597342707503756
865.0,-12.521519483532758
865.0,14.955012949928644
865.0,-32.224427094583
865.0,-21.073316404777216
865.0,-9.91822169221276
865.0,-12.779997617742206
870.0,0.0
870.0,-20.81517930366234
870.0,-14.142292607946061
870.0,-17.964774566448448
870.0,-2.461052044457757
870.0,-15.234370957363053
870.0,-27.06055455007045
870.0,-0.877479404359804
870.0,-10.553717528297051
870.0,-13.125634390530108
870.0,-31.86865728732576
870.0,-12.924217704630818
870.0,-28.039932735322303
870.0,-16.19789944081109
870.0,-12.247500618056698
870.0,-16.270349181398398
875.0,0.0
875.0,-13.928038599811499
875.0,-6.684584506576634
875.0,-40.94969464231285
875.0,-21.396015591484925
875.0,-23.221625802160304
875.0,13.182491697168167
875.0,-4.375
875.0,-4.764454683737982
875.0,-16.662767195887866
875.0,-26.586006399397167
875.0,-4.982170499615638
875.0,63.909930085216715
875.0,-30.09740018580475
875.0,-5.38896962711504
875.0,-14.704826251380497
880.0,0.0
880.0,-9.769007494836117
880.0,-13.31314737869177
880.0,143.52554747351348
880.0,-12.132679630076765
880.0,-23.852006012781462
880.0,-7.320023171510549
880.0,-4.375
880.0,-6.083506026598807
880.0,-23.805472452968722
880.0,-22.511501908600913
880.0,-21.588409661702535
880.0,-14.50655183375492
880.0,-47.047527986928074
880.0,-17.18369227057717
880.0,-9.880991025605717
885.0,0.0
885.0,-11.395611794223075
885.0,-27.73553090952383
885.0,-12.928336299056445
885.0,-7.300398109341041
885.0,-36.452449000006744
885.0,-7.998490208657044
885.0,-4.375
885.0,-6.314519435958937
885.0,-18.292044963361697
885.0,-21.11773496776597
885.0,-13.273081629218888
885.0,21.531770708435044
885.0,6.053644961288446
885.0,-9.010053655389694
885.0,7.588531681972706
890.0,0.0
890.0,-30.954594091239326
890.0,-13.970608581730735
890.0,-53.76638906923682
890.0,-6.594737971830179
890.0,-19.953545411409877
890.0,-16.181151861467082
890.0,-4.375
890.0,-13.103261451609429
890.0,-23.487670842368928
890.0,49.011785077934135
890.0,-20.53572420022683
890.0,-22.837799734512235
890.0,-24.238869244696488
890.0,-8.75
890.0,-11.777472786046564
895.0,-6.172548334789462
895.0,36.74155357659272
895.0,-21.263428462529554
895.0,-17.49573316758246
895.0,-19.34931827607962
895.0,-24.66945808059487
895.0,-5.376954619864149
895.0,-4.375
895.0,-3.5512500947601033
895.0,65.41449906341525
895.0,-6.508457855065629
895.0,-16.784913895552002
895.0,-11.303948094149955
895.0,-23.859620479750454
895.0,-8.75
895.0,-10.77900546963574
900.0,-6.2841607107158834
900.0,-8.419791285319599
900.0,-15.366908320872184
900.0,-3.903716088121427
900.0,-22.955353065284847
900.0,-33.45757937435855
900.0,0.0
900.0,-4.375
900.0,-16.394586548556624
900.0,-22.130714442709976
900.0,-11.908521396016187
900.0,-13.521560107892169
900.0,-11.687839183846709
900.0,-45.711366595135814
900.0,-8.75
900.0,-12.555330295790917
905.0,-2.1551135768648244
905.0,-8.751314406897084
905.0,-11.322240276914089
905.0,-8.75
905.0,13.532545526083208
905.0,-25.019993325441014
905.0,0.0
905.0,-4.375
905.0,-14.696638507896257
905.0,-11.883370395540258
905.0,-13.831026306835021
905.0,-19.060010765014216
905.0,-25.48872078518309
905.0,-45.69904044916771
905.0,-8.75
905.0,-11.93140462157815
910.0,-1.6605226724175743
910.0,-8.75
910.0,-11.01515638588462
910.0,-8.75
910.0,-5.147935952595439
910.0,-35.267050126889096
910.0,0.0
910.0,-4.375
910.0,-26.476246248599132
910.0,-22.304184170600067
910.0,-11.749954368585303
910.0,-16.682043084698144
910.0,-17.7697373467027
910.0,-34.267665829603445
910.0,-8.75
910.0,15.68127757719098
915.0,-1.960652718180791
915.0,-13.041937354719266
915.0,-10.838505562469166
915.0,-8.75
915.0,-6.147221160003673
915.0,-27.50765293348532
915.0,0.0
915.0,-5.774752673739567
915.0,-7.627567338244985
915.0,-25.255412522552334
915.0,-12.969792796978915
915.0,-9.854595057457205
915.0,-15.503233520726061
915.0,-3.316605944167917
915.0,61.71664550653022
915.0,-9.40980539688346
920.0,-11.580119033298647
920.0,-18.7677362998249
920.0,-8.75
920.0,15.057636082614772
920.0,-18.765011145486433
920.0,-44.86527476499143
920.0,0.0
920.0,42.34244301363913
920.0,-9.457506363885477
920.0,-35.89796664779376
920.0,-25.01043750923968
920.0,-11.626595332450233
920.0,-14.385996568765046
920.0,-53.67138525438382
920.0,-2.1210764446761456
920.0,1.9502972937223362
925.0,-10.921268940467389
925.0,-12.273159430912948
925.0,70.62039098809413
925.0,-6.839871644442699
925.0,-5.6031032970050445
925.0,-34.582767344214716
925.0,0.0
925.0,-4.094458028627557
925.0,-11.765495181265583
925.0,-14.656165888031083
925.0,-15.15504829516043
925.0,-17.41892704502723
925.0,-25.65173842499498
925.0,-39.27426222789765
925.0,-15.718162723896878
925.0,-5.285612806085295
930.0,-14.787804051531602
930.0,-10.991285274503753
930.0,-1.6562340505421158
930.0,-20.53097200284344
930.0,-7.110910796141253
930.0,-38.94551827693209
930.0,-0.4904100944055241
930.0,-4.228668018034657
930.0,-22.593327494910646
930.0,-18.448964094929373
930.0,-7.580557522899468
930.0,-15.884244862222113
930.0,-49.78657732225214
930.0,-19.596967054758213
930.0,-23.600944742461948
930.0,-10.098050414250764
935.0,-0.7503694643964991
935.0,13.267377558996877
935.0,-2.1271287665236738
935.0,-24.97421903876184
935.0,-5.398427456617352
935.0,-29.112622237950568
935.0,-1.0465263267047682
935.0,-13.362438599221527
935.0,-16.94287801399841
935.0,-16.962678930186662
935.0,-8.264724601292983
935.0,-27.956098731523042
935.0,55.63703951877922
935.0,-33.47684380604918
935.0,-23.377902872250125
935.0,-4.3752584504715735
940.0,-7.43365613244584
940.0,-13.621585974098227
940.0,-6.618480744278807
940.0,-16.79058758558243
940.0,-12.499888542721235
940.0,244.99660925391265
940.0,-3.6201826425036394
940.0,-17.286040947473158
940.0,-41.261718756161926
940.0,-16.114388061943462
940.0,-26.79248802730379
940.0,-25.60567767618592
940.0,-9.425546364043841
940.0,-28.845137551877684
940.0,-17.5382492972564
940.0,-4.375
945.0,-2.319318237924019
945.0,-9.431058714237912
945.0,-17.63791877804041
945.0,28.919036173231042
945.0,-22.647083014852868
945.0,34.77073100984761
945.0,-3.7532002937048663
945.0,-24.25276166204469
945.0,-36.393326895448595
945.0,-25.357894717368758
945.0,-17.758783649128652
945.0,-12.040526160635755
945.0,-18.926945941729276
945.0,35.026614656850256
945.0,-36.62049797734786
945.0,-4.375
950.0,-2.348461678531022
950.0,-16.51428911375327
950.0,-6.472933201259383
950.0,-19.227116735941618
950.0,-18.972509838523997
950.0,-29.43624801556085
950.0,-9.125348558130742
950.0,-12.988977600441007
950.0,-36.25597582098021
950.0,-18.779036007915984
950.0,79.2470953114098
950.0,-14.5689421542287
950.0,-21.383031793091245
950.0,-16.06945377462234
950.0,-47.14591263392654
950.0,-8.487491042539478
955.0,0.0
955.0,-10.48606473690139
955.0,-4.4992335525574205
955.0,-18.110861148873624
955.0,16.879519547917887
955.0,-11.00004337046333
955.0,-7.455556571330591
955.0,-16.257906715608165
955.0,-39.496426319116686
955.0,-19.694528140681726
955.0,-7.39662822934333
955.0,46.97123730636667
955.0,-13.492640714485084
955.0,-18.681371533885777
955.0,-21.55244651471441
955.0,-16.96860747381579
960.0,-4.926495839259588
960.0,-10.990193385598905
960.0,-14.615565330096125
960.0,-19.71723872065653
960.0,-18.45855758503694
960.0,-18.122282790733834
960.0,-4.38096598586125
960.0,-10.915046666116588
960.0,-46.26444171096869
960.0,-18.188107005337088
960.0,-11.36092604710104
960.0,-7.05064249644056
960.0,-10.436320542544124
960.0,118.19539342406576
960.0,-28.06786278449131
960.0,20.410514521403314
965.0,-8.691462538539096
965.0,-31.316220131929516
965.0,-6.395397327344147
965.0,-14.216649097760722
965.0,-19.095390739879193
965.0,-24.217243520247152
965.0,-4.375
965.0,-23.104410777331083
965.0,-29.946872675005114
965.0,45.2775836175012
965.0,13.67293577785604
965.0,69.61654268743006
965.0,-20.09617772388738
965.0,-12.411179341890112
965.0,-16.40552934674459
965.0,-3.768445803993382
970.0,-11.788741901051251
970.0,-24.12599018207775
970.0,-16.957411209626517
970.0,-32.49905305728826
970.0,-11.291685795116845
970.0,-15.690621964718739
970.0,-4.375
970.0,-16.18808377007459
970.0,4.315945807608795
970.0,-37.266059610498694
970.0,-26.392554527938813
970.0,-14.594605695916778
970.0,20.788982711533745
970.0,-4.375
970.0,-40.62771959013821
970.0,-6.556029849457035
975.0,-13.632457739772406
975.0,-16.130618839850044
975.0,-12.13872053289174
975.0,-16.605962364612065
975.0,-31.405503077866243
975.0,-13.86132179953297
975.0,15.75
975.0,-19.100107813716985
975.0,-59.44564015834867
975.0,-24.038619764141785
975.0,-11.72156373532781
975.0,-0.11406123341006291
975.0,-11.268693980461611
975.0,-16.69039124149524
975.0,-31.94243303836219
975.0,-10.154710141562202
980.0,-17.673250493229887
980.0,-22.13352032288912
980.0,-17.634636405246106
980.0,-17.835950148617847
980.0,-24.050899951853374
980.0,-8.75
980.0,-0.8541879443917422
980.0,-12.770827847814889
980.0,5.525055794541055
980.0,-25.221355468152737
980.0,-12.29210732551907
980.0,0.0
980.0,-24.17034616466499
980.0,-15.70058647235378
980.0,-22.460272115104672
980.0,-13.614966553316629
985.0,-20.769701443629426
985.0,-17.704682261869312
985.0,-10.245013333368117
985.0,-27.812875092712236
985.0,-35.375598211078966
985.0,-8.75
985.0,-7.862983435684943
985.0,5.04639914471143
985.0,-23.726789157066662
985.0,-43.1438177778695
985.0,4.215737670636733
985.0,0.0
985.0,-24.27105977683856
985.0,-9.631720455246976
985.0,-20.914271347480828
985.0,-3.749878415533651
990.0,-11.499902262000877
990.0,22.130348116222688
990.0,-9.307867479254494
990.0,16.65161965040468
990.0,-25.80235316973784
990.0,-8.75
990.0,-9.735051831453385
990.0,-2.4932472427142773
990.0,-21.639756288731522
990.0,-65.16232703143953
990.0,-4.571206055674704
990.0,-7.13211121146616
990.0,-16.399002355420166
990.0,-11.357355189497953
990.0,8.528026494044894
990.0,-2.6766389036318277
995.0,-21.26089146372327
995.0,-8.710217599663888
995.0,-27.18044130903803
995.0,-17.06271021618806
995.0,-22.409585439319898
995.0,-8.75
995.0,-5.514855157095008
995.0,-0.6311807567486554
995.0,-52.11280962141654
995.0,-49.513355649561746
995.0,-4.6646728089637035
995.0,-2.946629028650934
995.0,-26.016380504982298
995.0,-31.313839493046697
995.0,-35.75037660406526
995.0,-19.404590836148635
1000.0,-9.675894157588024
1000.0,69.51433818317469
1000.0,3.6276271966577687
1000.0,-10.279657101075
1000.0,-11.731205744552426
1000.0,-8.75
1000.0,-4.3883344071917225
1000.0,-2.7416633971501128
1000.0,-6.118924424094397
1000.0,-42.20468851941074
1000.0,-1.49272008095868
1000.0,-3.3467033796012444
1000.0,-28.38604727638543
1000.0,-20.670899589559802
1000.0,-27.367975505712707
1000.0,-12.045799657273212
1005.0,-13.313878509611833
1005.0,-12.475251023123322
1005.0,-9.792887412799828
1005.0,-32.52978451149783
1005.0,-17.31428586305119
1005.0,-8.75
1005.0,-9.012654508011021
1005.0,-13.126356822679817
1005.0,-9.907435149781268
1005.0,-37.18395022487039
1005.0,-1.0752326159039498
1005.0,-11.389949573855848
1005.0,-35.268995095161
1005.0,-8.966147461159437
1005.0,-37.41642339877915
1005.0,0.0
1010.0,-28.7525357009311
1010.0,-8.969839558808442
1010.0,-13.149241506892068
1010.0,-38.74455738881236
1010.0,-15.633365514891693
1010.0,-12.207860131033163
1010.0,0.0
1010.0,-4.371224469199267
1010.0,-4.375
1010.0,-47.59630833250458
1010.0,-4.386359687615183
1010.0,-8.60912174243101
1010.0,-31.668393211451097
1010.0,-1.8685241672443222
1010.0,-37.28957579575034
1010.0,-12.140339278778992
1015.0,-15.513177157486428
1015.0,-14.854158828956228
1015.0,-36.05625822578284
1015.0,-31.78472038332017
1015.0,22.82616932559759
1015.0,-15.679715086990871
1015.0,0.0
1015.0,-4.375
1015.0,-4.375
1015.0,-44.77653662438629
1015.0,-1.2213692584307871
1015.0,-2.45062212557532
1015.0,2.943429218686484
1015.0,-13.069071697570703
1015.0,-39.94088080788497
1015.0,-14.706531675478281
1020.0,-20.465210843556427
1020.0,-29.231256931696944
1020.0,-11.735047451783196
1020.0,-25.10059867197841
1020.0,-11.807440361892805
1020.0,101.79239957293936
1020.0,0.0
1020.0,-4.375
1020.0,-4.375
1020.0,43.49812863599698
1020.0,0.0
1020.0,-15.867793015805491
1020.0,-40.848082366526846
1020.0,61.13288168001455
1020.0,101.12393205667681
1020.0,-7.897534271166656
1025.0,-30.02458334144257
1025.0,-25.5986312976977
1025.0,-20.188848120613052
1025.0,-28.154706016978686
1025.0,-17.885293441321863
1025.0,-16.915949003835777
1025.0,0.0
1025.0,-4.375
1025.0,-4.375
1025.0,-31.460376510504496
1025.0,-0.23018705968279463
1025.0,-15.35063133575773
1025.0,-43.39140774644787
1025.0,-9.157571126429591
1025.0,-33.622268427123714
1025.0,-15.810428212221524
1030.0,-16.821359928288928
1030.0,8.41772706538502
1030.0,-12.836462006620135
1030.0,-33.177749589698585
1030.0,-17.422872960210867
1030.0,-17.947441748918806
1030.0,0.0
1030.0,-4.375
1030.0,-11.08171080474276
1030.0,-27.578610652955625
1030.0,-4.547725125689752
1030.0,-5.853763021063058
1030.0,-35.59335051957463
1030.0,-19.64460194542147
1030.0,-45.293698966853796
1030.0,-36.97517666979152
1035.0,-26.713688963950247
1035.0,-25.758636392509473
1035.0,-13.0804213467054
1035.0,37.624089730267485
1035.0,-6.17581110666506
1035.0,-29.214289967923087
1035.0,0.0
1035.0,-4.375
1035.0,-19.308889401378114
1035.0,-28.95178741805721
1035.0,-1.6937059986637912
1035.0,-8.020159595492416
1035.0,-25.210091932033457
1035.0,-23.78677069224409
1035.0,-24.48524542744473
1035.0,-34.891925717446604
1040.0,-26.45176997009569
1040.0,-16.23400828274691
1040.0,-14.726564199489532
1040.0,-13.125
1040.0,-5.863299128366636
1040.0,-22.36378655653144
1040.0,-4.531532512896563
1040.0,-4.375
1040.0,-11.015327170787547
1040.0,-27.87142233401537
1040.0,-2.3449300534790396
1040.0,-13.279772265225578
1040.0,41.3065331409151
1040.0,-13.38659350969969
1040.0,72.32205854238053
1040.0,-32.68543717611955
1045.0,-25.175771407251048
1045.0,-26.576681636621412
1045.0,-23.096112849552746
1045.0,5.275813750247471
1045.0,-8.934539639091014
1045.0,-40.09353281136167
1045.0,-3.7421257474256855
1045.0,29.75
1045.0,-16.79164805735308
1045.0,98.9169356671819
1045.0,-3.0457848014077165
1045.0,-15.144061656579414
1045.0,-29.155831486026152
1045.0,-32.93871527614239
1045.0,-17.098332247626967
1045.0,-70.19914693433205
1050.0,-38.820527486061565
1050.0,-40.354819949036674
1050.0,-11.128936736515493
1050.0,-14.390676535894611
1050.0,-8.03812037827447
1050.0,-15.9218174046911
1050.0,-5.679029815015383
1050.0,-13.752652936662445
1050.0,-41.471686540199926
1050.0,-16.196819134634804
1050.0,-6.555432874685342
1050.0,2.264714294201209
1050.0,-23.473896476297178
1050.0,-11.66168377883859
1050.0,-18.966521822158636
1050.0,-32.87101273737801
1055.0,-24.71964002261834
1055.0,-25.679198338479203
1055.0,-19.849229315892984
1055.0,-9.968488066014832
1055.0,44.705195930241146
1055.0,-16.17286623589328
1055.0,-9.406697526886465
1055.0,-6.502400382468478
1055.0,-36.81592671017289
1055.0,34.13654776443728
1055.0,-13.016555028521053
1055.0,-1.2920635091839348
1055.0,-37.63566444953529
1055.0,-17.678287989055466
1055.0,-22.11102422003089
1055.0,-18.209326871808003
1060.0,39.81282390358393
1060.0,-14.91313293891855
1060.0,-19.904571137547286
1060.0,-9.933901349268854
1060.0,-15.744698916415661
1060.0,-25.282017090179203
1060.0,-5.412654744507744
1060.0,-15.26015648092143
1060.0,-28.236104015295993
1060.0,-6.672739135706792
1060.0,-6.7797296219681025
1060.0,-2.644290573894974
1060.0,-26.215036010928515
1060.0,-35.35803280402793
1060.0,-16.504351736072085
1060.0,-25.86223884881474
1065.0,-13.14714525772724
1065.0,-11.133689208894829
1065.0,-18.166543436088098
1065.0,-18.245909882566025
1065.0,-21.06240305351483
1065.0,-25.827105688330285
1065.0,-22.02917652840941
1065.0,-13.621851128771757
1065.0,-15.559031038609596
1065.0,-7.694309785007501
1065.0,-1.997167892614378
1065.0,-1.6041653978638344
1065.0,-22.802156576979907
1065.0,-26.867117209300154
1065.0,-16.663126720511357
1065.0,-23.71200454964397
1070.0,-47.05371681802367
1070.0,-12.149967215007717
1070.0,-16.158610133179238
1070.0,78.02221050531305
1070.0,-19.91277311748936
1070.0,-21.39454181922845
1070.0,-9.963643807029253
1070.0,-20.81981426834264
1070.0,-49.29181480039737
1070.0,-4.375
1070.0,-12.773721909466364
1070.0,-13.315562936288712
1070.0,43.766917467748115
1070.0,-24.377827195710786
1070.0,-18.28722294878681
1070.0,36.60656780268031
1075.0,-33.07818764025791
1075.0,-10.149249162501656
1075.0,-34.832815054720896
1075.0,-11.054708604053163
1075.0,-14.669914945861759
1075.0,-21.889481310905825
1075.0,-6.802111806441097
1075.0,-6.675116451189259
1075.0,-40.018867732741626
1075.0,-15.39294435043609
1075.0,-4.1787912819584685
1075.0,-24.501201151332477
1075.0,-34.09703433799879
1075.0,-12.820895703517037
1075.0,2.969409177392218
1075.0,-11.581122350669467
1080.0,-25.17113059501744
1080.0,-11.277501843101344
1080.0,-25.437631660872782
1080.0,-9.537977477827983
1080.0,-23.44691082612968
1080.0,74.38342896506708
1080.0,-5.772732653605532
1080.0,-15.702953321502493
1080.0,-26.967809335040673
1080.0,-15.276002983304865
1080.0,-6.349205410812264
1080.0,-8.238164974673364
1080.0,8.119869191524636
1080.0,-26.662032237193934
1080.0,-39.47784084893893
1080.0,-16.326231385942357
1085.0,-28.66346655851025
1085.0,-16.795111246973907
1085.0,-26.24707825466204
1085.0,-20.80116907635845
1085.0,-31.705857447006263
1085.0,-6.415673037856318
1085.0,-21.251778398135365
1085.0,-8.307242345504035
1085.0,3.642864194504515
1085.0,-10.106170044210737
1085.0,-6.1693099043564885
1085.0,-4.974413903872486
1085.0,-12.672184255498742
1085.0,-15.942498091729492
1085.0,-29.361778757607524
1085.0,-21.573397067129495
1090.0,-53.74863954270163
1090.0,-27.82203366483926
1090.0,104.64230923689941
1090.0,-6.551883869667186
1090.0,-22.977626162128306
1090.0,-8.144548146667955
1090.0,-15.16272577063461
1090.0,0.0
1090.0,-13.727877712853878
1090.0,-18.117579147374812
1090.0,-6.180566822947004
1090.0,-5.773007541499094
1090.0,-14.51287805589714
1090.0,-17.592371956798523
1090.0,-31.041582282086452
1090.0,-15.68275096787873
1095.0,-24.709002182660925
1095.0,-39.94168687408063
1095.0,-30.706988626952203
1095.0,-12.456357445917098
1095.0,-26.082852717597333
1095.0,-0.8581240165978681
1095.0,-11.64182490103412
1095.0,0.0
1095.0,-11.444116640486754
1095.0,-15.041996028627894
1095.0,-6.898433989845216
1095.0,-8.47375084169957
1095.0,-13.263186530541986
1095.0,-20.630390491568512
1095.0,-37.84812056852634
1095.0,-14.717057357192969
1100.0,-0.6969915924830339
1100.0,-33.299420891607994
1100.0,-1.8422505758998822
1100.0,-13.89879976159179
1100.0,-6.844322412926704
1100.0,-3.569232982047833
1100.0,-20.900770541971788
1100.0,0.0
1100.0,-18.930697475234044
1100.0,-15.816318124047363
1100.0,-5.228650047513657
1100.0,-17.919714087869608
1100.0,-13.148043531016446
1100.0,-20.918015286715956
1100.0,-24.297912992358768
1100.0,1.1307271103374674
1105.0,-23.920023057500927
1105.0,-40.77112461766086
1105.0,-17.05331422524058
1105.0,-22.811250952501595
1105.0,-6.787951074354352
1105.0,-7.6457618582524045
1105.0,-20.5763581446079
1105.0,-9.553185202014296
1105.0,7.979955956892237
1105.0,-31.144623067423993
1105.0,-4.375
1105.0,-6.042037055093333
1105.0,-8.75
1105.0,-28.577533310864098
1105.0,-41.395373251844816
1105.0,-21.735781047086647
1110.0,-25.297846631554897
1110.0,-77.33942560543314
1110.0,-22.983665801167604
1110.0,-9.846045899490154
1110.0,-11.952669126516312
1110.0,-11.350884657865388
1110.0,17.02167473492532
1110.0,-6.616077037820354
1110.0,-30.491574624107535
1110.0,-19.304607259627904
1110.0,-4.375
1110.0,-4.375438042149488
1110.0,22.75
1110.0,-21.620011886257558
1110.0,41.78869272691688
1110.0,-18.799168891438764
1115.0,-22.737421572891858
1115.0,-2.8496185796638915
1115.0,-32.05556030214529
1115.0,-13.998895298893549
1115.0,-6.032627062755637
1115.0,-4.408286097389649
1115.0,-6.958631553154715
1115.0,-11.413463561823502
1115.0,-18.69554616756102
1115.0,-17.818059450708418
1115.0,34.125
1115.0,-4.375
1115.0,-4.375
1115.0,-21.602303170402166
1115.0,-33.64834677728191
1115.0,-15.232025139742108
1120.0,-46.947999990740996
1120.0,-47.30274767855074
1120.0,-5.238960602927759
1120.0,-17.869899747893875
1120.0,-13.460987531091085
1120.0,-6.376404298725536
1120.0,-22.809372804728866
1120.0,-13.331937924519977
1120.0,-21.835620818736505
1120.0,-16.81548942984473
1120.0,-7.766395610989999
1120.0,-4.375
1120.0,-4.375
1120.0,-32.59638250659223
1120.0,-36.155203434262994
1120.0,-22.181596965109932
1125.0,-26.329738218488682
1125.0,-19.122607482412533
1125.0,-23.023160965713423
1125.0,-13.932103356396494
1125.0,-11.966711100744451
1125.0,-2.0086031656013823
1125.0,-11.40048572401597
1125.0,-18.422466455221965
1125.0,-28.739048744559625
1125.0,-26.826656297154496
1125.0,-2.022595050760172
1125.0,-4.375
1125.0,-4.375
1125.0,-18.31888659024982
1125.0,-31.764163747676122
1125.0,120.03771139144256
1130.0,239.41544775237648
1130.0,-14.909639292047357
1130.0,-20.907143026947622
1130.0,-15.217846876513887
1130.0,-19.49892246310314
1130.0,-2.611816654285324
1130.0,7.089766061748376
1130.0,-13.612522805972883
1130.0,-27.236756888610557
1130.0,-14.526585351219566
1130.0,-4.7782316967845
1130.0,-9.650686876023993
1130.0,-4.375
1130.0,-16.049431312929123
1130.0,-24.921537213554085
1130.0,-17.633651195031568
1135.0,0.07113496849427214
1135.0,5.341764649539256
1135.0,-25.7263746237714
1135.0,-18.06745839646972
1135.0,-25.38985519888836
1135.0,-13.405336602843214
1135.0,-7.97933800502215
1135.0,-16.06304677228065
1135.0,-8.550322213925028
1135.0,-29.942660533937435
1135.0,-21.054788064153612
1135.0,21.3446305852849
1135.0,-4.375
1135.0,-26.8243327882307
1135.0,-37.425595189630926
1135.0,-30.258582994863133
1140.0,-11.99380963137941
1140.0,-23.028119513113054
