sim_time,arrived,tyre_pm
14527,0,2.578110818
14528,0,9.754392921
14529,0,13.37621983
14530,1,14.65355624
14531,1,11.22820105
14532,0,4.76050746
14533,0,0.905805656
14534,1,0.197155635
14535,1,4.021045218
14536,0,9.143120286
14537,0,8.115280791
14538,0,16.64273912
14539,0,18.68122405
14540,1,24.49542254
14541,0,24.49738703
14542,1,14.90956025
14543,0,18.37527867
14544,0,15.42417046
14545,0,18.70360677
14546,0,21.83090943
14547,0,29.89194116
14548,3,37.97813874
14549,0,35.36750641
14550,1,27.46814257
14551,1,19.77951214
14552,2,22.34514237
14553,1,22.9024635
14554,0,24.39789261
14555,0,25.61692626
14556,0,26.46415942
14557,4,29.31389668
14558,0,23.85667852
14559,1,11.77078098
14560,1,7.450668119
14561,2,5.063101702
14562,0,2.596003806
14563,1,2.160611043
14564,1,1.203248191
14565,2,2.278593995
14566,0,2.169958917
14567,2,6.599999888
14568,2,11.81025193
14569,0,9.397273129
14570,0,7.780827851
14571,2,8.075039078
14572,1,10.89607106
14573,0,11.50394316
14574,3,17.83162118
14575,0,28.86210842
14576,3,28.65458923
14577,0,22.20516949
14578,0,26.10805961
14579,0,25.02721091
14580,1,18.5751411
14581,0,17.82981215
14582,0,18.80070185
14583,1,23.05503957
14584,0,15.93540274
14585,2,22.22803798
14586,1,30.83115759
14587,0,27.28073147
14588,1,28.83739308
14589,0,28.40229699
14590,0,24.26729544
14591,0,18.31505222
14592,2,19.1424663
14593,2,22.14711874
14594,0,25.86274284
14595,0,17.83614346
14596,0,15.58862002
14597,0,8.350702131
14598,0,5.450208193
14599,0,4.43928333
14600,1,5.129700258
14601,2,5.352228978
14602,0,7.418885439
14603,0,13.94687536
14604,0,16.67685348
14605,1,12.34969967
14606,0,5.085121537
14607,0,1.792026787
14608,0,1.527181086
14609,0,2.106429872
14610,0,2.423108536
14611,0,4.007938754
14612,0,8.893912637
14613,0,15.19345454
14614,0,14.08069149
14615,0,7.61873342
14616,0,2.817010752
14617,0,3.233956943
14618,0,4.366045831
14619,0,7.386486699
14620,0,11.89812012
14621,0,21.22116685
14622,0,22.13003039
14623,0,20.57637222
14624,0,14.69903446
14625,1,20.74585087
14626,0,20.71184991
14627,0,32.62642927
14628,1,31.41072305
14629,0,31.82432627
14630,0,31.23034739
14631,0,37.80165513
14632,0,26.34744216
14633,1,21.80409241
14634,1,17.92664301
14635,0,18.41280082
14636,1,19.85774639
14637,3,18.46390492
14638,0,16.5048907
14639,0,22.90323681
14640,0,26.13224429
14641,1,17.03905026
14642,1,17.89475403
14643,2,13.05314432
14644,0,10.59280606
14645,2,7.272493421
14646,2,6.591243725
14647,1,3.088174422
14648,2,2.145996233
14649,1,2.030127288
14650,0,4.177585694
14651,0,3.915282024
14652,2,4.038377365
14653,2,5.262450657
14654,3,10.51037258
14655,0,10.17786035
14656,1,8.823746905
14657,0,17.97548541
14658,1,20.61375532
14659,0,25.51215647
14660,1,24.83728815
14661,2,20.35315445
14662,2,24.54256216
14663,0,30.58424207
14664,0,36.83146019
14665,1,39.16241451
14666,0,30.42200379
14667,0,37.44442724
14668,0,34.75110556
14669,2,42.18695947
14670,0,30.47045019
14671,2,21.21156372
14672,0,19.35123272
14673,2,19.52710761
14674,0,20.39217624
14675,0,28.65720392
14676,0,31.31207533
14677,2,28.13162494
14678,1,27.05468968
14679,0,15.09924514
14680,0,14.0928449
14681,3,15.84431458
14682,0,15.64417156
14683,1,9.870805941
14684,1,8.526532482
14685,0,7.493418219
14686,0,9.102341949
14687,0,14.89380315
14688,0,17.31185134
14689,0,13.37452199
14690,0,7.108920911
14691,0,8.33192319
14692,0,5.044327335
14693,0,10.6260131
14694,0,11.97701309
14695,0,10.88741464
14696,0,20.81099663
14697,0,20.77875286
14698,0,23.99422326
14699,0,21.14822129
14700,0,18.95984333
14701,0,11.39343295
14702,0,4.280095501
14703,0,11.12814257
14704,0,15.99896096
14705,0,15.61592767
14706,0,8.276402145
14707,0,4.673178365
14708,0,8.960269051
14709,0,6.337115562
14710,0,9.946934772
14711,0,9.548618176
14712,1,15.52218226
14713,1,22.67401968
14714,1,28.79272446
14715,1,18.85142217
14716,0,16.84139382
14717,0,16.54844193
14718,0,15.99354801
14719,0,18.82611975
14720,1,17.52556842
14721,1,20.40280339
14722,1,27.44269225
14723,1,27.99699986
14724,1,19.32812902
14725,2,21.53471496
14726,1,17.86499714
14727,2,17.36520325
14728,0,16.03025643
14729,1,15.50569917
14730,1,10.28037424
14731,2,8.06059991
14732,1,12.48646227
14733,0,19.9633827
14734,0,20.3970219
14735,1,14.62106572
14736,0,12.1156522
14737,1,4.72024966
14738,2,2.34777478
14739,2,1.446787716
14740,2,1.642633577
14741,1,9.527843504
14742,0,16.56839712
14743,1,18.84956457
14744,0,11.28564286
14745,2,9.211376909
14746,1,12.62054457
14747,1,11.35078689
14748,0,16.17597492
14749,2,27.15211167
14750,2,37.58127407
14751,1,37.40130024
14752,0,31.94295722
14753,0,25.65807618
14754,0,24.50252775
14755,2,22.61249815
14756,0,24.07090162
14757,2,17.72953825
14758,0,26.62754439
14759,1,26.72073748
14760,0,29.43975741
14761,0,27.04458636
14762,1,30.05013608
14763,1,21.92520256
14764,1,21.53531977
14765,2,21.77877923
14766,1,18.09616045
14767,0,28.30584074
14768,3,29.44646223
14769,0,24.61563288
14770,0,24.35346065
14771,0,17.77378561
14772,0,17.98210902
14773,0,11.18621988
14774,0,8.318174967
14775,0,2.841981957
14776,0,4.023960381
14777,0,10.88687352
14778,0,14.79970472
14779,0,12.68679236
14780,0,7.854926965
14781,0,2.684228439
14782,0,1.845652848
14783,2,1.246006377
14784,1,3.799103868
14785,0,5.498774162
14786,1,7.536534777
14787,0,10.94118567
14788,0,11.99091622
14789,0,9.428402628
14790,0,3.542694624
14791,0,0.764539181
14792,0,0.726891397
14793,0,5.114288835
14794,0,10.82876385
14795,0,12.67016519
14796,0,16.32258344
14797,0,22.84832221
14798,0,22.85440866
14799,2,21.57466035
14800,0,16.5502359
14801,0,15.98692887
14802,0,13.63619678
14803,0,18.3739668
14804,0,20.98471616
14805,0,31.63278326
14806,1,40.32440545
14807,0,38.35869943
14808,3,31.44204763
14809,1,26.29712617
14810,2,24.21447333
14811,1,20.5864623
14812,0,14.71530252
14813,0,19.16865837
14814,2,16.09071844
14815,1,12.09700783
14816,1,11.48771258
14817,2,9.74266423
14818,1,8.512719461
14819,0,6.876802258
14820,2,6.889073832
14821,0,4.869801241
14822,2,5.446967758
14823,0,5.982194406
14824,0,4.795172582
14825,1,8.565976479
14826,0,10.69219478
14827,3,8.686631529
14828,0,8.065816005
14829,1,8.942482662
14830,1,7.436739805
14831,1,9.154914784
14832,1,16.75819376
14833,1,25.3406165
14834,3,32.56490694
14835,1,39.3332426
14836,0,29.4808212
14837,0,29.94221475
14838,1,23.43358161
14839,0,23.47140146
14840,0,23.12478334
14841,1,24.57512452
14842,0,33.62083288
14843,1,37.89515727
14844,1,36.34782557
14845,1,29.44620744
14846,1,18.54432218
14847,0,19.30672804
14848,0,14.26741106
14849,2,9.963768346
14850,0,19.08115422
14851,0,16.91188002
14852,2,21.90500026
14853,0,23.67463896
14854,0,14.07856434
14855,2,10.17486134
14856,0,7.402546101
14857,1,4.614103753
14858,1,4.189770165
14859,0,7.280094233
14860,0,10.2580715
14861,0,14.08374378
14862,0,12.13469536
14863,0,8.102867757
14864,0,2.050030461
14865,0,2.248159975
14866,0,1.257156449
14867,0,1.940301975
14868,0,7.085234089
14869,0,15.8835592
14870,0,17.02571588
14871,0,19.98144394
14872,0,6.04464269
14873,0,4.297340936
14874,0,2.975044975
14875,0,2.914104386
14876,0,4.19488155
14877,0,9.266759859
14878,0,19.56384504
14879,0,31.00605986
14880,0,34.0984736
14881,0,23.03100714
14882,0,15.4450579
14883,0,13.51116628
14884,1,12.79462456
14885,0,11.33828316
14886,1,21.29400177
14887,0,28.46555077
14888,0,28.89861362
14889,0,29.20535534
14890,0,20.19755789
14891,1,16.34701035
14892,1,19.86006047
14893,0,17.60754679
14894,3,20.07041227
14895,1,15.39114005
14896,0,18.60139475
14897,2,21.17620266
14898,1,21.07836094
14899,0,15.07217282
14900,1,15.31213831
14901,1,9.906984484
14902,2,8.67552439
14903,0,5.453632625
14904,1,6.166213424
14905,1,7.934260546
14906,2,5.163877073
14907,0,6.941760118
14908,2,10.13810728
14909,1,5.844517662
14910,1,8.99642974
14911,2,9.428497321
14912,1,16.24376267
14913,1,23.55442638
14914,2,25.97476349
14915,0,30.82758697
14916,1,25.87825062
14917,0,26.25642264
14918,1,25.45658068
14919,0,23.49154564
14920,2,20.77244384
14921,1,20.78557628
14922,1,19.31429216
14923,1,29.79305742
14924,0,35.8222422
14925,0,43.90368291
14926,0,36.69527855
14927,2,28.27675392
14928,0,20.9530731
14929,2,19.29107058
14930,0,15.59146291
14931,1,18.38343423
14932,0,15.9326125
14933,0,18.68325231
14934,1,22.9400678
14935,0,31.19792463
14936,1,24.82100957
14937,3,15.1654122
14938,0,12.22836128
14939,2,12.38986851
14940,0,9.892481923
14941,1,6.992556644
14942,0,14.51481215
14943,0,18.06432521
14944,0,21.68520127
14945,0,13.56622393
14946,0,8.464567317
14947,0,6.541164821
14948,0,5.487246135
14949,0,5.089051638
14950,0,5.974614918
14951,0,7.391179173
14952,0,12.35180171
14953,0,15.44993975
14954,0,10.58828903
14955,0,5.333026114
14956,0,1.894130212
14957,0,1.455529781
14958,0,2.564416074
14959,0,5.193442413
14960,0,10.08111287
14961,1,14.1792855
14962,0,15.83720463
14963,2,6.718032999
14964,0,3.047036851
14965,1,3.835142206
14966,0,7.99403243
14967,0,6.111978659
14968,0,8.513307017
14969,0,13.77545725
14970,1,18.63421552
14971,0,24.36325911
14972,1,27.99182914
14973,0,25.27912113
14974,0,14.47721911
14975,0,15.64542092
14976,1,15.10002804
14977,0,20.70471149
14978,0,22.27294535
14979,2,26.03855205
14980,1,38.53870909
14981,1,30.70189286
14982,1,23.11877473
14983,2,18.47719669
14984,0,19.2281349
14985,0,20.2082194
14986,1,28.62410561
14987,3,29.75236229
14988,0,26.51735405
14989,2,17.20199757
14990,2,9.482979163
14991,0,7.940414449
14992,0,1.859244194
14993,1,1.661185173
14994,2,4.932191478
14995,1,1.902386232
14996,1,2.597770998
14997,1,1.204105307
14998,2,3.904430617
14999,0,8.658418087
15000,1,12.06981149
15001,2,12.41069022
15002,1,11.58485312
15003,1,9.75379064
15004,0,12.31228137
15005,1,20.47170533
15006,1,19.90719202
15007,0,24.22726849
15008,1,26.9626736
15009,1,28.82514509
15010,1,23.82119299
15011,0,21.63687788
15012,1,20.88968162
15013,0,17.69439569
15014,1,18.53514331
15015,0,20.89742127
15016,2,19.6047483
15017,0,25.42473681
15018,0,30.23281959
15019,0,24.69598013
15020,0,23.05164037
15021,1,21.70844223
15022,2,13.44837434
15023,1,15.95993806
15024,0,15.93796535
15025,0,14.18679971
15026,0,19.24316094
15027,0,15.9338738
15028,0,9.298268556
15029,0,5.3660601
15030,0,4.589676241
15031,0,3.347126149
15032,0,3.840894769
15033,1,3.733366687
15034,0,6.770140377
15035,1,10.73313791
15036,1,13.08453127
15037,0,10.70595839
15038,0,5.875779769
15039,1,0.749249952
15040,0,2.18694135
15041,0,1.478617075
15042,0,2.202432865
15043,0,2.019528593
15044,0,6.062354552
15045,0,12.08185034
15046,0,12.33358504
15047,0,11.14467561
15048,0,4.743288797
15049,0,3.0673108
15050,0,4.964390407
15051,0,7.931845829
15052,0,11.61037251
15053,0,15.77109011
15054,0,20.81698624
15055,0,26.86708366
15056,1,23.76369953
15057,0,24.78611062
15058,1,30.48879499
15059,0,38.32031043
15060,0,33.29050535
15061,0,31.27731211
15062,0,31.87753168
15063,1,35.15234115
15064,0,30.25309019
15065,0,19.41853564
15066,2,19.05860022
15067,0,18.86468477
15068,2,13.77844336
15069,0,14.67214151
15070,2,15.49310122
15071,2,11.09554416
15072,1,11.98466724
15073,0,10.39311386
15074,3,9.542128996
15075,1,8.204072295
15076,0,8.012413209
15077,2,5.046025376
15078,0,4.58853595
15079,1,3.789673189
15080,1,3.353404597
15081,1,0.968714811
15082,1,2.920872973
15083,0,7.486350811
15084,2,5.578091867
15085,0,6.853558678
15086,1,6.032022508
15087,2,10.26843825
15088,1,10.5566994
15089,2,11.69573967
15090,1,20.99942395
15091,1,26.41204966
15092,1,33.29195742
15093,1,36.20514884
15094,1,37.22686777
15095,0,34.71873405
15096,0,26.61956187
15097,0,23.34806975
15098,0,30.76683237
15099,0,30.47930082
15100,1,28.6408661
15101,1,22.83239689
15102,2,17.45377649
15103,0,16.43059631
15104,0,18.96695235
15105,1,18.48799716
15106,0,18.41138361
15107,2,14.77926157
15108,2,25.85378194
15109,0,25.42983719
15110,0,19.35485392
15111,1,12.26960635
15112,2,7.663027525
15113,0,8.148267875
15114,1,6.133476498
15115,0,8.662229784
15116,0,6.230072251
15117,0,11.08986168
15118,0,17.95689946
15119,0,15.62917189
15120,0,6.777303018
15121,0,7.417904388
15122,0,5.598213992
15123,0,5.350782234
15124,0,5.15257616
15125,0,8.74390831
15126,0,14.04016087
15127,0,19.8090677
15128,0,18.00674419
15129,0,17.39187201
15130,0,19.98661796
15131,0,18.70787086
15132,0,11.83763366
15133,0,10.57976098
15134,0,4.87560359
15135,0,9.991100305
15136,0,16.26330466
15137,0,17.6151393
15138,0,11.77718634
15139,0,6.614623631
15140,0,6.359215684
15141,0,10.8801788
15142,1,9.449979088
15143,1,13.68168636
15144,0,22.25057035
15145,2,27.94315415
15146,0,26.17890561
15147,0,21.39195774
15148,0,15.43411233
15149,0,18.32614438
15150,0,17.22311451
15151,1,15.78948488
15152,3,20.6679387
15153,0,22.26613944
15154,1,24.54483036
15155,0,22.80026727
15156,3,17.43202966
15157,0,13.2205881
15158,3,17.07605731
15159,0,14.7509605
15160,0,11.46341184
15161,3,10.81681916
15162,1,7.019900068
15163,0,7.819641469
15164,2,9.627953147
15165,0,14.75649432
15166,0,17.28084684
15167,4,18.6380028
15168,0,6.693819419
15169,0,6.299263305
15170,1,3.334970681
15171,1,1.5199455
15172,0,6.285415979
15173,2,17.25204494
15174,2,23.05057262
15175,1,22.04722926
15176,2,17.1514892
15177,1,14.67624136
15178,0,16.45256301
15179,2,18.03603978
15180,0,25.5963331
15181,0,33.6070175
15182,0,33.64893928
15183,0,37.9465034
15184,1,28.86251215
15185,1,24.98043814
15186,0,20.52553838
15187,1,16.17266857
15188,0,14.06761998
15189,2,15.9351223
15190,0,19.50886449
15191,0,26.83966215
15192,0,26.61023817
15193,2,32.40551972
15194,1,26.15366453
15195,1,22.14485902
15196,0,16.14081823
15197,2,19.04688321
15198,1,18.0529428
15199,1,11.2483985
15200,0,15.55691156
15201,0,12.08610324
15202,0,23.78503596
15203,0,23.10721882
15204,0,16.581084
15205,0,5.641597014
15206,0,4.412915863
15207,0,6.016945618
15208,0,12.03022164
15209,0,13.39719087
15210,0,14.1661763
15211,0,9.700925038
15212,1,2.647050585
15213,1,0.683437163
15214,2,1.673706107
15215,0,1.854217553
15216,0,3.610841212
15217,0,6.637301551
15218,0,13.10235522
15219,0,15.61390526
15220,0,9.592819842
15221,0,4.50726522
15222,0,0.262196679
15223,0,2.502650633
15224,0,6.551846494
15225,0,7.366130173
15226,0,10.7122988
15227,0,19.77154708
15228,1,20.96967275
15229,1,28.12845378
15230,0,19.58657534
15231,0,19.24321104
15232,0,17.01130906
15233,0,17.35763249
15234,0,16.4805568
15235,0,22.27334397
15236,0,28.29423569
15237,2,35.46446516
15238,1,37.21430576
15239,1,34.90341788
15240,1,35.43911837
15241,2,31.52436368
15242,1,25.34222807
15243,0,16.13685592
15244,1,13.66181855
15245,2,11.94870388
15246,0,11.26666279
15247,1,12.2171037
15248,0,9.309702262
15249,2,6.162292693
15250,1,2.870358096
15251,3,4.049181121
15252,0,4.795127938
15253,2,3.053305499
15254,0,2.481160426
15255,2,5.779999654
15256,1,9.299262409
15257,1,14.64795342
15258,1,11.97092105
15259,1,8.86698328
15260,2,6.012047218
15261,1,9.547432904
15262,0,11.60969625
15263,1,26.07508183
15264,0,31.99825209
15265,1,31.46426286
15266,1,32.7436976
15267,0,34.65149643
15268,1,24.838682
15269,0,19.38341808
15270,1,20.08664277
15271,1,21.34210022
15272,0,24.34660036
15273,1,35.43121159
15274,0,36.60689139
15275,0,38.43474812
15276,1,23.28347547
15277,0,16.6245267
15278,0,18.93563692
15279,2,15.8032887
15280,0,12.00380284
15281,2,18.85631214
15282,0,22.82562311
15283,0,17.73554293
15284,0,16.12495394
15285,0,13.41193671
15286,3,7.915786589
15287,0,5.783959887
15288,0,4.926244005
15289,0,3.948707971
15290,0,7.762727838
15291,0,10.35114832
15292,0,12.63075767
15293,0,11.38212333
15294,1,8.552303065
15295,0,2.340198832
15296,0,0.67569309
15297,0,1.315225799
15298,0,2.951641569
15299,0,4.338830957
15300,0,3.862233594
15301,0,10.92726737
15302,0,19.64044557
15303,0,19.0422458
15304,0,7.999448137
15305,0,3.669647387
15306,0,1.937156091
15307,0,3.127700359
15308,0,5.26073058
15309,0,12.8156734
15310,0,26.87057902
15311,0,34.07893511
15312,0,31.66163837
15313,1,19.58479337
15314,0,16.9982151
15315,1,16.0256894
15316,0,12.96733513
15317,0,15.88893773
15318,0,20.79109738
15319,0,28.05913515
15320,0,29.93975234
15321,2,26.30272787
15322,0,22.53885847
15323,2,16.60453174
15324,0,16.95041396
15325,2,13.67147508
15326,0,15.81572118
15327,0,16.24079514
15328,3,16.00038403
15329,1,19.5101378
15330,1,14.3404038
15331,2,14.77885352
15332,0,12.53487695
15333,2,6.675557124
15334,0,5.846374034
15335,1,4.438280083
15336,0,3.727045209
15337,1,6.153589203
15338,0,5.5070893
15339,0,8.187473895
15340,2,5.463845368
15341,2,13.31534647
15342,2,14.40295871
15343,2,9.076880022
15344,0,5.00939117
15345,0,14.22955337
15346,1,24.77247533
15347,2,33.90271517
15348,2,43.76475607
15349,0,44.343837
15350,2,26.40888316
15351,1,18.28073004
15352,0,18.58575994
15353,0,23.67530989
15354,0,24.80746513
15355,0,26.87391889
15356,0,33.80402716
15357,2,36.86714882
15358,0,27.33573112
15359,2,19.80576761
15360,0,14.44550148
15361,0,15.18658862
15362,0,15.56972759
15363,0,15.47200147
15364,1,18.81365559
15365,1,26.83881033
15366,0,25.50628569
15367,2,17.77829985
15368,0,8.689545904
15369,1,8.49646759
15370,1,6.482662866
15371,1,6.265432917
15372,1,7.673518931
15373,0,10.94511082
15374,0,19.13700935
15375,0,18.06775084
15376,0,18.60851598
15377,0,5.954079734
15378,0,4.011305486
15379,0,4.703610069
15380,0,3.65553683
15381,0,6.22739755
15382,0,3.60742949
15383,0,9.749166847
15384,0,14.75562855
15385,0,15.80475655
15386,0,8.83972165
15387,0,2.985107556
15388,0,0.327899584
15389,1,1.494974874
15390,0,1.735994907
15391,0,4.126819066
15392,0,7.672708925
15393,0,14.25358301
15394,2,15.46505068
15395,0,8.812019297
15396,1,7.605654402
15397,0,5.77390287
15398,0,8.609307427
15399,0,11.60027894
15400,0,10.76094158
15401,1,17.66284198
15402,1,21.56789952
15403,0,30.6276436
15404,0,24.86024238
15405,0,22.33804324
15406,0,17.50361147
15407,0,20.82626707
15408,1,18.18786803
15409,1,22.65184516
15410,1,24.25087982
15411,1,30.84517105
15412,1,37.28370465
15413,2,24.46334426
15414,1,21.86457022
15415,0,19.77545821
15416,1,18.23640936
15417,2,32.16428877
15418,1,32.88663677
15419,1,34.24322125
15420,2,23.87589139
15421,1,11.45845075
15422,2,8.088296172
15423,0,5.7903322
15424,0,5.586884361
15425,2,3.518339979
15426,1,1.386482417
15427,1,2.889480575
15428,0,6.054971949
15429,2,12.00701046
15430,1,19.41093047
15431,0,19.92560943
15432,1,14.12376464
15433,3,11.29221686
15434,0,12.42678278
15435,2,21.32552421
15436,1,16.45206432
15437,1,19.57230539
15438,1,31.19422242
15439,0,33.5423441
15440,0,29.61192544
15441,0,26.10993884
15442,0,19.18047959
15443,0,17.54063541
15444,0,18.07006948
15445,2,14.77575612
15446,0,18.02115713
15447,2,18.26098513
15448,0,23.46913053
15449,0,26.17382697
15450,1,25.34328209
15451,1,29.68401061
15452,2,23.70704648
15453,0,16.04499545
15454,0,11.73683584
15455,0,10.97342771
15456,0,14.90299341
15457,0,13.04527702
15458,0,21.65412451
15459,0,11.49437116
15460,0,8.019605013
15461,0,2.226412612
15462,0,2.836375526
15463,0,2.494529867
15464,0,4.409678203
15465,0,7.052164148
15466,1,11.27511563
15467,0,14.75396853
15468,0,10.56591439
15469,2,5.340909905
15470,0,0.945163776
15471,0,0.137665463
15472,1,1.680971589
15473,0,3.039689992
15474,0,4.328257529
15475,0,7.527149069
15476,0,13.87503384
15477,0,17.32541849
15478,0,9.916673675
15479,0,3.030295086
15480,0,0.4951764
15481,0,6.279534854
15482,0,9.026506774
15483,0,9.033354925
15484,0,21.04349076
15485,0,24.04953384
15486,2,29.46065763
15487,0,24.89620743
15488,0,18.30286386
15489,0,20.38632806
15490,0,25.75884281
15491,0,34.78963439
15492,0,35.69291376
15493,0,39.14246432
15494,2,33.77778019
15495,1,33.86381208
15496,1,26.65818181
15497,1,18.55379058
15498,3,18.88588074
15499,0,17.50801185
15500,0,14.6293594
15501,0,13.37179002
15502,1,12.06184931
15503,1,10.97286285
15504,1,12.27560511
15505,1,8.821198175
15506,1,9.538256539
15507,1,6.112865217
15508,2,2.492650918
15509,1,3.626936814
15510,1,4.064752482
15511,0,4.549126835
15512,1,2.165128821
15513,2,7.866850247
15514,2,12.37842257
15515,1,17.33333896
15516,0,13.95562616
15517,3,16.05738589
15518,0,11.36792599
15519,0,15.48589326
15520,0,19.702892
15521,1,26.9737924
15522,1,31.37151538
15523,1,30.42106232
15524,1,34.21181168
15525,1,31.51237089
15526,0,21.07358261
15527,0,25.51647247
15528,0,25.08469938
15529,1,18.29264291
15530,0,24.98384472
15531,2,27.19650499
15532,0,24.37940579
15533,2,20.90757216
15534,0,22.74331655
15535,0,20.77264309
15536,0,19.40628562
15537,1,15.08294307
15538,0,15.61399182
15539,1,20.49854138
15540,2,23.59189969
15541,1,20.56795306
15542,2,13.42211608
15543,0,6.617198127
15544,0,7.116587374
15545,1,5.805440486
15546,0,5.184281853
15547,0,4.430326912
15548,0,5.066008981
15549,0,9.694180698
15550,0,12.51071814
15551,0,14.39798465
15552,0,7.348470712
15553,0,7.538777066
15554,0,6.45849993
15555,0,7.224121761
15556,0,8.329809665
15557,0,9.846762788
15558,0,14.67763893
15559,0,18.68295989
15560,0,11.71005312
15561,0,13.25722336
15562,0,8.30574734
15563,0,9.954281325
15564,0,12.48758258
15565,0,16.77746352
15566,0,16.99151198
15567,0,21.01309994
15568,0,23.12570732
15569,0,15.08661277
15570,0,9.136065595
15571,0,10.55386884
15572,1,9.269551773
15573,1,11.84436043
15574,1,11.47172996
15575,0,12.52095859
15576,0,22.23685028
15577,0,29.46270083
15578,0,29.42166197
15579,1,25.37826426
15580,0,18.9879123
15581,1,18.92856989
15582,1,19.06826978
15583,0,23.67623753
15584,2,18.9773518
15585,2,17.50256458
15586,1,20.99312657
15587,1,17.91894267
15588,0,15.19286003
15589,3,17.01458582
15590,0,14.37755772
15591,0,16.46098843
15592,2,15.04118607
15593,2,10.40672092
15594,0,9.090826053
15595,0,10.14207231
15596,1,5.65600239
15597,0,11.71609028
15598,2,17.05304888
15599,2,18.98237575
15600,1,19.34710174
15601,1,13.26511428
15602,2,13.27721878
15603,0,14.94033053
15604,2,17.28793266
15605,1,25.28262824
15606,2,21.30632502
15607,1,18.6446529
15608,0,11.19901755
15609,2,25.00334764
15610,0,25.85719803
15611,1,31.36177579
15612,0,39.25939538
15613,0,35.97856358
15614,0,28.20522882
15615,2,31.55978384
15616,0,24.11848759
15617,2,22.4025082
15618,0,20.45970836
15619,1,19.61943178
15620,0,18.94926181
15621,1,29.0909819
15622,1,27.68754141
15623,1,26.76813226
15624,0,24.67072268
15625,2,21.92307013
15626,0,21.71568179
15627,2,15.42851507
15628,1,16.07787876
15629,0,14.42625029
15630,1,13.21326965
15631,0,20.79760194
15632,0,22.20039228
15633,0,23.31557046
15634,0,18.56196226
15635,0,12.74283054
15636,0,7.633794545
15637,0,6.169313275
15638,0,3.202726805
15639,0,2.201026416
15640,0,9.589551902
15641,0,15.61027775
15642,0,16.89556446
15643,0,7.790058094
15644,2,1.5273273
15645,0,2.680115807
15646,0,1.925266258
15647,0,2.080132299
15648,0,2.853763819
15649,1,9.032374932
15650,1,16.51438046
15651,0,13.48017514
15652,0,11.54044999
15653,0,7.09726625
15654,0,5.80426367
15655,0,6.85950782
15656,0,7.998295038
15657,0,10.33664698
15658,0,13.02639062
15659,1,21.00867105
15660,0,25.15161343
15661,0,27.35862904
15662,1,25.09460847
15663,0,19.99146098
15664,1,18.00228646
15665,0,14.82467766
15666,2,20.62187815
15667,0,18.9022399
15668,2,29.82635332
15669,1,40.40919515
15670,1,36.07321292
15671,1,26.52453716
15672,1,27.78924748
15673,0,31.10452046
15674,3,21.6880227
15675,0,16.90847614
15676,1,13.44061037
15677,2,9.161958655
15678,0,8.902292484
15679,2,7.248477277
15680,0,5.878278877
15681,1,6.230521394
15682,1,4.770158481
15683,0,7.067096082
15684,3,3.383964632
15685,0,5.234740733
15686,3,10.29880795
15687,0,15.77660254
15688,2,20.36701293
15689,0,15.42790153
15690,0,12.54453041
15691,1,11.9721109
15692,1,8.745143638
15693,1,14.26163979
15694,1,13.70753853
15695,1,27.48020084
15696,0,34.13764309
15697,1,38.39017142
15698,1,34.73230655
15699,0,28.54911196
15700,2,25.77970864
15701,0,25.37107659
15702,1,24.27376062
15703,0,19.4389356
15704,0,28.06987281
15705,2,35.78945175
15706,1,41.81431399
15707,0,38.31622709
15708,1,27.92079264
15709,0,22.57568222
15710,1,16.30584105
15711,1,13.54776136
15712,0,13.46492497
15713,0,19.51084341
15714,1,17.78550463
15715,0,18.31229978
15716,1,16.52513621
15717,0,12.69587268
15718,2,6.405894771
15719,1,3.991111075
15720,0,3.453445374
15721,0,4.207552437
15722,0,3.114179858
15723,0,10.69989738
15724,0,15.72110737
15725,0,15.8694106
15726,0,8.502636252
15727,0,1.088802411
15728,0,1.522126288
15729,0,1.477786353
15730,0,1.317614521
15731,0,5.945377767
15732,0,14.10596249
15733,0,18.4067879
15734,0,16.19677187
15735,0,7.025704668
15736,0,3.163391757
15737,0,1.707205338
15738,0,1.72819075
15739,0,6.484565774
15740,0,12.15888631
15741,0,19.38506162
15742,0,30.37241957
15743,0,33.14926993
15744,2,29.59718136
15745,0,24.61393802
15746,0,20.84679051
15747,0,17.21667169
15748,0,15.717248
15749,0,20.03946656
15750,0,28.19274223
15751,1,27.5482617
15752,0,30.16975664
15753,1,20.10533465
15754,2,16.75333098
15755,1,19.1423566
15756,1,20.01228697
15757,2,20.61530798
15758,1,21.01976082
15759,0,16.68972063
15760,1,16.34174607
15761,1,19.10713226
15762,1,12.02423148
15763,2,14.53614742
15764,0,10.41669616
15765,0,7.296905937
15766,1,5.001565202
15767,1,4.200715716
15768,1,2.73229022
15769,3,6.373343161
15770,1,6.619479992
15771,1,12.33950853
15772,0,17.17922104
15773,2,13.39358396
15774,2,18.49462213
15775,1,15.24106217
15776,1,11.99887684
15777,1,23.10571433
15778,1,37.08904382
15779,2,48.38597534
15780,0,43.86060508
15781,0,33.52396652
15782,1,32.29762987
15783,0,28.06782872
15784,1,25.98667354
15785,0,26.0413752
15786,0,26.83070582
15787,0,22.79334228
15788,2,34.85658299
15789,0,26.27162397
15790,2,25.42412558
15791,0,19.87225157
15792,1,17.74798321
15793,0,14.33223943
15794,0,17.62041463
15795,2,17.03343039
15796,0,22.71700383
15797,0,29.97440467
